52131263 
22966523 
102579383 
20088063 
24045073 
11435993 
92422743 
25051693 
105485493 
31177693 
13181353 
4387713 
95351923 
23830973 
5506243 
61280193 
36751703 
43998053 
44659103 
28584673 
10269683 
12984343 
34461313 
36757473 
178233393 
893033 
62974183 
34835823 
123842153 
11119163 
18515563 
27303853 
176379163 
1540673 
51536243 
30970423 
24604133 
11899323 
86334603 
6765463 
13215003 
86147443 
24508353 
66405183 
3011943 
95968463 
80340653 
14704453 
14993973 
27381893 
35035433 
11488143 
9882713 
105040273 
